,Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,pid
17,2002-08-29,CHC,@MIL,3,RF,1,6,6,3,2,1,0,0,2,2,0,0,1,0,0,0,0,0,0.0,0.5,1498.0
18,2002-08-28,CHC,@MIL,3,RF,1,3,4,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.33299999999999996,1498.0
20,2002-08-27,CHC,@MIL,3,RF,1,4,5,3,3,0,0,0,2,1,0,0,0,0,1,0,0,0,0.0,0.75,1498.0
21,2002-08-25,CHC,@ARI,3,RF,1,3,4,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.667,1498.0
22,2002-08-22,CHC,@HOU,5,1B,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1498.0
23,2002-08-20,CHC,@HOU,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1498.0
24,2002-08-18,CHC,ARI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1498.0
25,2002-08-14,CHC,HOU,9,PH,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,1498.0
26,2002-08-13,CHC,HOU,6,1B,1,3,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,0.0,1498.0
27,2002-08-12,CHC,HOU,4,1B,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,1498.0
28,2002-08-11,CHC,@COL,4,PR-1B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1498.0
29,2002-08-10,CHC,@COL,4,1B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1498.0
30,2002-08-07,CHC,@SFG,7,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1498.0
31,2002-08-02,CHC,COL,9,PH-1B,1,3,3,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0.0,0.33299999999999996,1498.0
32,2002-08-01,CHC,SDP,5,1B,1,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,1498.0
33,2002-07-31,CHC,SDP,5,LF,1,5,5,2,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0.0,0.4,1498.0
34,2002-07-27,CHC,@STL,4,1B,1,4,5,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0.0,0.25,1498.0
35,2002-07-25,CHC,PHI,7,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1498.0
36,2002-07-23,CHC,PHI,6,PH-LF,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1498.0
37,2002-07-21,CHC,HOU,5,PH-LF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1498.0
38,2002-07-20,CHC,HOU,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1498.0
40,2002-07-16,CHC,ATL,8,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1498.0
41,2002-07-15,CHC,ATL,3,1B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1498.0
42,2002-07-14,CHC,FLA,4,1B,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.5,1498.0
43,2002-07-13,CHC,FLA,3,PR-RF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1498.0
44,2002-07-12,CHC,FLA,8,PH,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,1498.0
45,2002-07-07,CHC,@ATL,3,RF,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,1498.0
46,2002-07-06,CHC,@ATL,3,RF,1,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.25,1498.0
47,2002-07-02,CHC,@FLA,5,LF,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1498.0
48,2002-06-30,CHC,@CHW,8,1B,1,5,5,2,1,1,0,0,2,1,0,0,2,0,0,0,0,0,0.0,0.4,1498.0
49,2002-06-26,CHC,CIN,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1498.0
50,2002-06-25,CHC,CIN,9,PH,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1498.0
51,2002-06-24,CHC,CIN,9,PH,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1498.0
0,2003-09-27,ATL,@PHI,4,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
1,2003-09-26,ATL,@PHI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
2,2003-09-24,ATL,MON,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
3,2003-09-22,ATL,FLA,5,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
4,2003-09-21,ATL,FLA,3,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
5,2003-09-20,ATL,FLA,7,1B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,1499.0
6,2003-09-17,ATL,@MON,5,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1499.0
7,2003-09-16,ATL,@MON,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
8,2003-09-14,ATL,@FLA,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
9,2003-09-13,ATL,@FLA,8,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
10,2003-09-12,ATL,@FLA,9,PH,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
11,2003-09-11,ATL,PHI,9,PH,1,1,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
12,2003-09-09,ATL,PHI,4,LF,1,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,1499.0
13,2003-09-08,ATL,PHI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
14,2003-09-06,ATL,PIT,6,1B,1,4,5,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.0,0.0,1499.0
15,2003-09-05,ATL,PIT,4,1B,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,1499.0
16,2003-09-03,ATL,@NYM,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
17,2003-09-02,ATL,@NYM,8,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
18,2003-08-29,ATL,@PIT,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
20,2003-08-26,ATL,NYM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,1499.0
21,2003-08-24,ATL,@COL,7,1B,1,3,5,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0.0,0.33299999999999996,1499.0
22,2003-08-22,ATL,@COL,9,PH,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,1499.0
23,2003-08-21,ATL,@SFG,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
24,2003-08-20,ATL,@SFG,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
25,2003-08-19,ATL,@SFG,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
26,2003-08-18,ATL,ARI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
27,2003-08-17,ATL,ARI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
28,2003-08-15,ATL,ARI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,1499.0
29,2003-08-13,ATL,SDP,7,1B,1,4,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.5,1499.0
30,2003-08-12,ATL,SDP,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
31,2003-08-09,ATL,@STL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
32,2003-08-06,ATL,@MIL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
33,2003-08-05,ATL,@MIL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
34,2003-08-02,ATL,LAD,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
35,2003-08-01,ATL,LAD,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
36,2003-07-31,ATL,HOU,9,PH,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
37,2003-07-30,ATL,HOU,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
38,2003-07-28,ATL,@MON,9,PH,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1499.0
40,2003-07-27,ATL,@MON,8,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
41,2003-07-26,ATL,@MON,9,PH,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
42,2003-07-25,ATL,@MON,9,PH,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1499.0
43,2003-07-23,ATL,FLA,7,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
44,2003-07-21,ATL,CHC,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
45,2003-07-20,ATL,NYM,9,1B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
46,2003-07-19,ATL,NYM,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
47,2003-07-13,ATL,@CHC,6,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
48,2003-07-12,ATL,@CHC,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
49,2003-07-10,ATL,@CHC,9,PH,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,1499.0
50,2003-07-08,ATL,@NYM,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
51,2003-07-06,ATL,MON,9,PH,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
52,2003-07-05,ATL,MON,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,1499.0
53,2003-07-04,ATL,MON,9,PH,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
54,2003-07-03,ATL,MON,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
55,2003-07-01,ATL,@FLA,3,PH-RF,1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.5,1499.0
56,2003-06-30,ATL,@FLA,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
57,2003-06-29,ATL,@TBD,8,DH,1,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,0.5,1499.0
58,2003-06-28,ATL,@TBD,8,DH,1,3,4,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.33299999999999996,1499.0
60,2003-06-26,ATL,PHI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
61,2003-06-24,ATL,PHI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
62,2003-06-22,ATL,BAL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
63,2003-06-21,ATL,BAL,9,PH,1,1,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
64,2003-06-20,ATL,BAL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
65,2003-06-18,ATL,@PHI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
66,2003-06-17,ATL,@PHI,9,PH,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1499.0
67,2003-06-15,ATL,@SEA,9,PH,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
68,2003-06-13,ATL,@SEA,8,DH,1,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1.0,0.25,1499.0
69,2003-06-08,ATL,PIT,9,PH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
70,2003-06-07,ATL,PIT,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
71,2003-06-05,ATL,TEX,9,PH,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
72,2003-06-04,ATL,TEX,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
73,2003-06-03,ATL,TEX,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
74,2003-06-01,ATL,@NYM,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
75,2003-05-31,ATL,@NYM,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
76,2003-05-28,ATL,CIN,6,1B,1,3,3,3,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
77,2003-05-27,ATL,CIN,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
78,2003-05-26,ATL,CIN,9,PH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
80,2003-05-24,ATL,NYM,6,1B,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
81,2003-05-23,ATL,NYM,9,PH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
82,2003-05-22,ATL,@CIN,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
83,2003-05-21,ATL,@CIN,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
84,2003-05-20,ATL,@CIN,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
85,2003-05-18,ATL,@SDP,9,PH,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
86,2003-05-17,ATL,@SDP,9,PH,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
87,2003-05-15,ATL,@SDP,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
88,2003-05-14,ATL,@LAD,9,PH,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
89,2003-05-09,ATL,SFG,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
90,2003-05-06,ATL,COL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
91,2003-05-04,ATL,@ARI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
92,2003-05-03,ATL,@ARI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
93,2003-05-02,ATL,@ARI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
94,2003-04-30,ATL,@HOU,3,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
95,2003-04-26,ATL,MIL,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
96,2003-04-25,ATL,MIL,6,1B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1499.0
97,2003-04-24,ATL,STL,6,1B,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
98,2003-04-23,ATL,STL,6,1B,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
100,2003-04-22,ATL,STL,9,1B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
101,2003-04-20,ATL,PHI,5,1B,1,4,5,3,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0.0,0.75,1499.0
102,2003-04-19,ATL,PHI,2,1B,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,1499.0
103,2003-04-17,ATL,@MON,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
104,2003-04-15,ATL,@MON,2,1B,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1499.0
105,2003-04-12,ATL,@FLA,9,PH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
106,2003-04-11,ATL,@FLA,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
107,2003-04-10,ATL,@PHI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
108,2003-04-09,ATL,@PHI,9,PH,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
109,2003-04-08,ATL,@PHI,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
110,2003-04-07,ATL,FLA,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
111,2003-04-06,ATL,FLA,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1499.0
112,2003-04-05,ATL,FLA,3,RF,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
113,2003-04-04,ATL,FLA,9,PH,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
114,2003-04-03,ATL,MON,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,1499.0
115,2003-04-02,ATL,MON,9,PH,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1499.0
116,2003-03-31,ATL,MON,9,PH,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1499.0
0,2005-09-18,OAK,@BOS,4,PH-3B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1500.0
1,2005-09-17,OAK,@BOS,9,2B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1500.0
2,2005-09-16,OAK,@BOS,5,LF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1500.0
3,2005-09-07,OAK,SEA,8,2B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1500.0
4,2005-09-02,OAK,NYY,3,PH-3B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1500.0
5,2005-08-25,OAK,@DET,4,PH-3B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1500.0
6,2005-08-24,OAK,@DET,4,PH-DH,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1500.0
7,2005-08-07,OAK,@KCR,4,PH-3B,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1500.0
8,2005-08-06,OAK,@KCR,3,3B,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1500.0
9,2005-07-29,OAK,DET,6,PH-LF,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1500.0
10,2005-07-25,OAK,CLE,4,3B,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1500.0
11,2005-07-21,OAK,@TEX,8,3B,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1500.0
12,2005-07-16,OAK,TEX,8,DH,1,4,4,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0.0,0.25,1500.0
13,2005-07-09,OAK,@CHW,8,DH,1,3,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,1500.0
14,2005-07-07,OAK,@TOR,8,DH,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1500.0
15,2005-07-03,OAK,CHW,8,DH,1,3,3,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.667,1500.0
16,2005-06-29,OAK,SEA,7,DH,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1500.0
17,2005-06-26,OAK,SFG,4,PH-3B,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1500.0
18,2005-06-24,OAK,SFG,7,DH,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1500.0
20,2005-06-22,OAK,@SEA,6,DH,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1500.0
21,2005-06-20,OAK,@SEA,5,PH-DH,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1500.0
22,2005-06-19,OAK,PHI,8,2B,1,3,4,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0.0,0.33299999999999996,1500.0
23,2005-06-16,OAK,NYM,7,3B,1,4,4,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0.0,0.5,1500.0
24,2005-06-15,OAK,NYM,6,3B,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,1500.0
25,2005-06-14,OAK,NYM,6,3B,1,4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.25,1500.0
26,2005-05-27,OAK,@CLE,5,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1500.0
27,2005-05-25,OAK,@TBD,4,PH,1,1,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0.0,1.0,1500.0
28,2005-05-22,OAK,@SFG,7,2B,1,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,0.0,1500.0
29,2005-05-21,OAK,@SFG,7,2B,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,1500.0
30,2005-05-20,OAK,@SFG,7,2B,1,1,4,1,0,0,0,1,1,5,1,0,0,0,2,0,0,0,0.0,1.0,1500.0
31,2005-05-18,OAK,BOS,5,2B,1,3,5,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0.0,0.0,1500.0
32,2005-05-17,OAK,BOS,5,2B,1,3,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.33299999999999996,1500.0
33,2005-05-16,OAK,BOS,5,2B,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1500.0
34,2005-05-15,OAK,NYY,5,3B,1,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,1500.0
35,2005-05-14,OAK,NYY,7,2B,1,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.5,1500.0
36,2005-05-13,OAK,NYY,7,2B,1,4,4,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0.0,0.25,1500.0
37,2005-05-11,OAK,@BOS,8,2B,1,3,4,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0.0,0.33299999999999996,1500.0
38,2005-05-08,OAK,@NYY,7,2B,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1500.0
40,2005-05-06,OAK,@NYY,7,2B,1,4,5,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.0,0.0,1500.0
41,2005-05-04,OAK,TEX,7,2B,1,4,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.25,1500.0
42,2005-04-30,OAK,SEA,6,2B,1,3,4,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.33299999999999996,1500.0
43,2005-04-26,OAK,CHW,7,2B,1,4,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0.25,1500.0
44,2005-04-24,OAK,@LAA,8,2B,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.33299999999999996,1500.0
45,2005-04-16,OAK,LAA,7,2B,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1500.0
46,2005-04-13,OAK,TOR,6,2B,1,4,4,1,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0.0,0.25,1500.0
47,2005-04-12,OAK,TOR,9,PH,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1500.0
48,2005-04-10,OAK,@TBD,7,2B,1,3,5,0,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0.0,0.0,1500.0
49,2005-04-09,OAK,@TBD,8,2B,1,3,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.0,0.33299999999999996,1500.0
50,2005-04-07,OAK,@BAL,7,2B,1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1500.0
